basDt,bizYear,crno,enpBzopPft,enpCptlAmt,enpCrtmNpf,enpSaleAmt,enpTastAmt,enpTcptAmt,enpTdbtAmt,fnclDcd,fnclDcdNm,fnclDebtRto,iclsPalClcAmt
20161231,2016,1101111877632,427921,200000,318591,31781863,18385784,7000732,11385052,120,요약별도재무정보,162.6265939047,344275
20171231,2017,1101111877632,4215,200,3067,62328,28520,10068,18452,110,요약연결재무제표,183.27,3473
20181231,2018,1101111877632,3184210,200000,2922423,79151116,28381315,12990179,15391136,120,요약별도재무정보,118.4828630921,3308545
20191231,2019,1101111877632,5486158,347520,4785988,75741323,54624390,36403489,18220901,120,요약별도재무정보,50.0526227032,5415252
20201231,2020,1101111877632,6147,4078,6238,67061,60760,39642,21118,110,요약연결재무제표,53.27,6265
20181231,2018,1101116609329,-196,10,-201,1,23,-208,231,110,요약연결재무제표,0,-201
20191231,2019,1101116609329,-294,10,-120,72,21,-328,349,110,요약연결재무제표,0,-120
20201231,2020,1101116609329,-233,11,-104,123,74,-364,438,110,요약연결재무제표,0,-104
20161231,2016,1201110844812,24587,50000,22864,408040,424517,72864,351653,120,요약별도재무정보,482.6155577514,24587
20171231,2017,1201110844812,521277,50000,459388,3312776,1061622,532251,529371,120,요약별도재무정보,99.458901909,527618
20181231,2018,1201110844812,44830,50000,42131,1176843,1281680,474382,807298,120,요약별도재무정보,170.1788853708,46851
20191231,2019,1201110844812,22118,50000,9802,762367,1172882,424185,748697,120,요약별도재무정보,176.5024694413,12788
20171231,2017,1201110557093,-29394,150000,-19690,877294,3912220,1381196,2531024,120,요약별도재무정보,183.2487206739,-6935
20181231,2018,1201110557093,-342232,150000,-373884,1500056,3993414,1007312,2986102,120,요약별도재무정보,296.4426116238,-373577
20191231,2019,1201110557093,312770,150000,207304,2937328,2828509,1214617,1613892,120,요약별도재무정보,132.8725021961,207304
20201231,2020,2802110212155,-46,1,-8,0,1,-7,8,110,요약연결재무제표,0,-8
20191231,2019,1101116780822,-16,1,-16,52,188,186,2,110,요약연결재무제표,1.08,-16
20201231,2020,1101116780822,-28,1,-12,89,183,174,9,110,요약연결재무제표,5.17,-12
20161231,2016,1701110213231,13634001,5430569,10269469,69560408,105763664,45922059,59841605,120,요약별도재무정보,130.311241053,12174349
20171231,2017,1701110213231,9440610,5430569,4290653,74332277,127273601,50212712,77060889,120,요약별도재무정보,153.4688845326,5218217
20181231,2018,1701110213231,15022784,5430568,10437055,81282044,159574905,60980326,98594579,120,요약별도재무정보,161.6826039926,13788711
20201231,2020,1701110213231,15395654,5430568,5158742,104326599,167224794,73318575,93906219,120,요약별도재무정보,128.0797110418,6492529
20161231,2016,2201110091206,9521,200000,10570,1848932,2437757,711573,1726184,120,요약별도재무정보,242.5870571255,10570
20171231,2017,2201110091206,87215,200000,49569,2176422,2734571,758068,1976503,120,요약별도재무정보,260.7289847348,49569
20181231,2018,2201110091206,174520,200000,107800,2695037,2897815,853460,2044355,120,요약별도재무정보,239.5372952452,107800
20191231,2019,2201110091206,194,200,111,3106,3475,948,2527,110,요약연결재무제표,266.56,113
20201231,2020,2201110091206,-283,200,-240,1853,3215,694,2521,110,요약연결재무제표,363.26,-240
20191231,2019,1201111027730,-415,343000,-180,34237,475007,342820,132187,120,요약별도재무정보,38.5587188612,-180
20201231,2020,1201111027730,17823,343000,17743,1812045,1119850,360563,759287,120,요약별도재무정보,210.5837260062,17743
20181231,2018,1101116818714,-20,10,-18,23,5,-8,13,110,요약연결재무제표,0,-18
20191231,2019,1101116818714,-261,10,-230,59,113,-239,352,110,요약연결재무제표,0,-230
20201231,2020,1101116818714,-87,29,-59,22,235,-8,243,110,요약연결재무제표,0,-59
20161231,2016,1101115599555,161291,50000,123101,1333068,535373,192452,342921,120,요약별도재무정보,178.1852098185,138315
20171231,2017,1101115599555,61676,50000,40169,1390859,674566,232621,441945,120,요약별도재무정보,189.9849970552,45147
20181231,2018,1101115599555,36017,50000,13327,1231887,674143,245948,428195,120,요약별도재무정보,174.0998097158,15486
20191231,2019,1101115599555,231908,50000,198177,1144136,963964,444123,519841,120,요약별도재무정보,117.0488806028,216675
20201231,2020,1101115599555,27,50,114,1229,974,513,461,110,요약연결재무제표,89.86,122
20191231,2019,1101117118668,40409,1,24808,1388348,375587,24809,350778,120,요약별도재무정보,1413.9143052924,24808
20201231,2020,1101117118668,74268,20001,85228,739840,428853,129549,299304,120,요약별도재무정보,231.0353611374,87956
20161231,2016,1211110137232,36265,100000,43373,1088613,1871003,1062421,808582,120,요약별도재무정보,76.1074941101,43984
20171231,2017,1211110137232,106999,100000,62748,1209989,2318298,1125169,1193129,120,요약별도재무정보,106.0399815494,63407
20181231,2018,1211110137232,85864,100000,56434,943722,1999439,1181603,817836,120,요약별도재무정보,69.2141099844,57293
20191231,2019,1211110137232,96429,100000,58480,1162420,2826853,1240083,1586770,120,요약별도재무정보,127.9567577331,59071
20201231,2020,1211110137232,114889,100000,120387,1680086,2699668,1360470,1339198,120,요약별도재무정보,98.4364227068,121637
20191231,2019,1101117197034,-5,1,-5,0,0,-4,4,110,요약연결재무제표,0,-5
20201231,2020,1101117197034,-32,1,-32,0,2,-36,38,110,요약연결재무제표,0,-32
20161231,2016,1201110537029,49383,100000,42084,1239135,773111,289314,483797,120,요약별도재무정보,167.2221185286,42084
20171231,2017,1201110537029,34096,100000,25960,932109,896625,314926,581699,120,요약별도재무정보,184.709741336,26209
20181231,2018,1201110537029,76381,100000,23733,1219981,1432226,338659,1093567,120,요약별도재무정보,322.9109517243,23940
20191231,2019,1201110537029,66039,100000,42104,1366489,1448869,345763,1103106,120,요약별도재무정보,319.0352929607,42561
20201231,2020,1201110537029,74524,100000,54079,1439173,1410255,359842,1050413,120,요약별도재무정보,291.909504727,54079
20181231,2018,1101114725242,-11399,250000,-52595,2356224,1937776,76184,1861592,120,요약별도재무정보,2443.5472015121,-52595
20191231,2019,1101114725242,18817,250000,23575,2936758,1902095,99760,1802335,120,요약별도재무정보,1806.671010425,23575
20161231,2016,1101115729144,7,99,2,420,451,39,412,110,요약연결재무제표,1056.41,2
20171231,2017,1101115729144,-210,100,-214,23,269,-175,444,110,요약연결재무제표,0,-214
20181231,2018,1101115729144,35,105,47,359,454,114,340,110,요약연결재무제표,298.25,47
20191231,2019,1101115729144,18,105,8,434,443,122,321,110,요약연결재무제표,263.11,8
20201231,2020,1101115729144,24,105,14,169,531,135,396,110,요약연결재무제표,293.33,14
20181231,2018,1101116711413,-140024,30000,-141343,31350,11557,-111343,122900,120,요약별도재무정보,-110.3796376961,-141343
20191231,2019,1211110369835,-54285,20000,-35234,0,87676,-15234,102910,120,요약별도재무정보,-675.5284232637,-35234
20201231,2020,1211110369835,-157787,70000,2324,29304,142340,36543,105797,120,요약별도재무정보,289.5137235585,2324
20201231,2020,1201111083948,107,10,98,340,140,108,32,110,요약연결재무제표,29.63,111
20201231,2020,1201110989585,7288,50000,67133,692394,374243,131667,242576,120,요약별도재무정보,184.2344702924,67133
20161231,2016,1101115759935,-51,10,-34,17,179,-32,211,110,요약연결재무제표,0,-34
20171231,2017,1101115759935,-60,108,-9,74,571,56,515,110,요약연결재무제표,919.64,-9
20181231,2018,1101115759935,-178,108,-171,29,693,-115,808,110,요약연결재무제표,0,-171
20191231,2019,1101115759935,-104,108,2,110,758,-114,872,110,요약연결재무제표,0,2
20201231,2020,1101115759935,-4,132,116,196,1089,203,886,110,요약연결재무제표,436.45,116
20191231,2019,1101117200027,-26997,1000,-254,0,3054,746,2308,120,요약별도재무정보,309.383378016,-254
20201231,2020,1101117200027,-108090,1047,12785,34860,84101,58392,25709,120,요약별도재무정보,44.0282915467,12785
20181231,2018,1201110570285,367296,50000,359870,4359095,2447221,1717328,729893,120,요약별도재무정보,42.5016653778,363505
20191231,2019,1201110570285,274184,50000,295329,4760689,3319916,2012656,1307260,120,요약별도재무정보,64.9519838462,299315
20201231,2020,1201110570285,315065,50000,306115,5995642,2884919,2318771,566148,120,요약별도재무정보,24.4158651285,310321
20171231,2017,1201110877615,-5,20,-5,43,19,15,4,110,요약연결재무제표,26.67,-5
20181231,2018,1201110877615,-47,20,-47,25,75,-32,107,110,요약연결재무제표,0,-47
20191231,2019,1201110877615,-129,20,38,163,341,6,335,110,요약연결재무제표,5583.33,38
20201231,2020,1201110877615,4,20,4,362,272,10,262,110,요약연결재무제표,2620,4
20161231,2016,1201110177354,361876,450000,331034,8687521,2621372,2195116,426256,120,요약별도재무정보,19.4183815342,385458
20171231,2017,1201110177354,303753,450000,238507,6431692,3027092,2227944,799148,120,요약별도재무정보,35.8693037167,271375
20181231,2018,1201110177354,295119,450000,242656,6028220,3430558,2460631,969927,120,요약별도재무정보,39.4178159992,276252
20191231,2019,1201110177354,269887,450000,221775,5566918,3306926,2683501,623425,120,요약별도재무정보,23.2317781882,252442
20201231,2020,1201110177354,-497611,450000,-505548,2084538,2879743,2181105,698638,120,요약별도재무정보,32.0313785902,-505548
20161231,2016,1301110048313,238817,200000,281189,3313491,2012873,1109855,903018,120,요약별도재무정보,81.3636015515,282296
20171231,2017,1301110048313,272120,200000,261984,3936962,2481056,1371839,1109217,120,요약별도재무정보,80.8562083451,263426
20181231,2018,1301110048313,103177,200000,59864,1725400,2225352,1431702,793650,120,요약별도재무정보,55.4340218844,63111
20191231,2019,1301110048313,12486,200000,155761,2258614,2147356,1587463,559893,120,요약별도재무정보,35.269672427,156425
20201231,2020,1301110048313,72468,200000,165558,2716211,2364749,1753021,611728,120,요약별도재무정보,34.8956458593,165558
20181231,2018,1201110948325,8965,1000,8074,359565,59102,9074,50028,120,요약별도재무정보,551.3334802733,8971
20191231,2019,1201110948325,216656,1000,208774,3235819,392385,217848,174537,120,요약별도재무정보,80.1187066211,229212
20161231,2016,1201110557283,171438,100000,172108,1189625,693005,433884,259121,120,요약별도재무정보,59.7212619041,173906
20171231,2017,1201110557283,176981,100000,198077,1106826,850306,595962,254344,120,요약별도재무정보,42.6778888586,200079
20181231,2018,1201110557283,396173,100000,416846,1379870,1365006,976808,388198,120,요약별도재무정보,39.7414845087,423859
20191231,2019,1201110557283,356476,100000,389141,1819316,1863998,1329949,534049,120,요약별도재무정보,40.1555999515,400377
20201231,2020,1201110557283,292294,100000,346409,1754138,2169301,1640359,528942,120,요약별도재무정보,32.2455023564,355156
20181231,2018,1201110920323,88575,150000,88655,708090,420162,238655,181507,120,요약별도재무정보,76.0541367245,88655
20191231,2019,1201110920323,172104,150000,164417,1909512,481869,353083,128786,120,요약별도재무정보,36.4747099124,172400
20161231,2016,1211110274274,18451,30000,16993,259216,135301,56529,78772,120,요약별도재무정보,139.3479453024,17353
20171231,2017,1211110274274,146679,60000,126463,618052,494741,212992,281749,120,요약별도재무정보,132.2814941406,142093
20181231,2018,1211110274274,6574,60000,16487,633813,752849,229479,523370,120,요약별도재무정보,228.0687993236,18525
20191231,2019,1701110709454,-155,200,-41,198,294,159,135,110,요약연결재무제표,84.91,-41
20201231,2020,1701110709454,21,200,26,780,839,185,654,110,요약연결재무제표,353.51,26
20171231,2017,1760110112356,-11,10,-11,0,103,-1,104,110,요약연결재무제표,0,-11
20181231,2018,1760110112356,-16,12,-10,0,351,125,226,110,요약연결재무제표,180.8,-10
20191231,2019,1760110112356,247,12,238,294,967,530,437,110,요약연결재무제표,82.45,238
20201231,2020,1760110112356,-156,13,-228,150,858,303,555,110,요약연결재무제표,183.17,-228
20161231,2016,1701110438920,146,50,116,4102,1662,835,827,110,요약연결재무제표,99.04,129
20171231,2017,1701110438920,228,50,155,5142,1776,990,786,110,요약연결재무제표,79.39,160
20181231,2018,1701110438920,131,50,115,4124,2161,1105,1056,110,요약연결재무제표,95.57,130
20191231,2019,1701110438920,116,50,52,3155,2484,1157,1327,110,요약연결재무제표,114.69,64
20201231,2020,1701110438920,85079,50000,32697,1992877,2641062,1189642,1451420,120,요약별도재무정보,122.0047711832,40455
20161231,2016,1701110597346,91361,50000,89648,3598393,691516,139648,551868,120,요약별도재무정보,395.1850366636,89665
20171231,2017,1701110597346,158,50,142,5473,861,282,579,110,요약연결재무제표,205.32,155
20181231,2018,1701110597346,185088,50000,172085,6415655,1338696,454022,884674,120,요약별도재무정보,194.8526723374,190932
20191231,2019,1701110597346,234,50,226,7876,1571,665,906,110,요약연결재무제표,136.24,241
20201231,2020,1701110597346,250563,50000,222062,8194436,2311680,871614,1440066,120,요약별도재무정보,165.2183191183,259265
20170630,2017,1701110610130,37804,20000,36494,505479,241501,56494,185007,120,요약별도재무정보,327.4807944206,36494
20161231,2016,1701110586183,35473,50,37020,148670,94467,36886,57581,120,요약별도재무정보,156.1052974028,37020
20181231,2018,1701110586183,141527,50000,138719,784093,648604,283238,365366,120,요약별도재무정보,128.9961092791,144849
20191231,2019,1701110586183,2502,50000,-19797,491212,437788,263441,174347,120,요약별도재무정보,66.1806628429,-3496
20201231,2020,1701110586183,-82574,50000,-72660,378130,443914,190781,253133,120,요약별도재무정보,132.6824998296,-72636
20181231,2018,1701110673815,264721,10000,237528,804041,552625,247528,305097,120,요약별도재무정보,123.2575708606,267014
20161231,2016,2301110112927,729603,300000,301583,40547068,10673650,3783928,6889722,120,요약별도재무정보,182.0785702053,375013
20191231,2019,1701110714247,18,30,25,303,411,55,356,110,요약연결재무제표,647.27,25
20161231,2016,1701110271148,1144,100,940,23484,11621,8737,2884,110,요약연결재무제표,33.01,1189
20171231,2017,1701110271148,1654,100,1297,28253,14043,9834,4209,110,요약연결재무제표,42.8,1534
20181231,2018,1701110271148,697,100,310,26853,13906,9663,4243,110,요약연결재무제표,43.91,681
20191231,2019,1701110271148,898,85,766,33012,15305,9311,5994,110,요약연결재무제표,64.38,976
20161231,2016,1748110023369,438,100,299,6364,4911,3841,1070,110,요약연결재무제표,27.86,316
20171231,2017,1748110023369,237834,100000,147722,5515680,6258687,3988992,2269695,120,요약별도재무정보,56.8989609405,191412
20181231,2018,1748110023369,173949,100000,115604,5892560,6445951,4104596,2341355,120,요약별도재무정보,57.0422765115,134532
20191231,2019,1748110023369,154330,100000,106452,4949365,6682400,4211049,2471351,120,요약별도재무정보,58.6873009551,116227
20201231,2020,1748110023369,57100,100000,97992,4205172,7227092,4309041,2918051,120,요약별도재무정보,67.7192674657,107887
20191231,2019,1701110714528,357,50,372,1071,617,421,196,110,요약연결재무제표,46.56,372
20161231,2016,1942110022608,379,500,209,6643,4918,2292,2626,110,요약연결재무제표,114.57,209
20171231,2017,1942110022608,56,500,5,6107,5047,2082,2965,110,요약연결재무제표,142.41,5
20181231,2018,1942110022608,-96,500,-152,4884,5594,1931,3663,110,요약연결재무제표,189.69,-152
20191231,2019,1942110022608,-381,500,-475,4801,3823,1456,2367,110,요약연결재무제표,162.57,-475
20201231,2020,1942110022608,402,500,322,4334,6562,1778,4784,110,요약연결재무제표,269.07,322
20171231,2017,1942110215740,92039,202000,84442,969776,1108224,979605,128619,120,요약별도재무정보,13.1296798199,105254
20181231,2018,1942110215740,274636,202000,284325,2362805,1618210,1263930,354280,120,요약별도재무정보,28.0300333088,293432
20191231,2019,1942110215740,252028,202000,238184,2086425,1901798,1352114,549684,120,요약별도재무정보,40.6536726932,270823
20201231,2020,1942110215740,90189,202000,80555,2281241,1618518,1232669,385849,120,요약별도재무정보,31.3019147881,109621
20161231,2016,1351110103534,100052,200380,62019,4743478,2625851,1391839,1234012,120,요약별도재무정보,88.6605419161,62019
20171231,2017,1351110103534,150593,200379,103035,4355151,3454408,1494871,1959537,120,요약별도재무정보,131.0840199589,103035
20181231,2018,1351110103534,117507,200380,80671,3108182,2897499,1575543,1321956,120,요약별도재무정보,83.9047871114,81509
20191231,2019,1351110103534,181188,200380,152561,3070863,2581260,1728105,853155,120,요약별도재무정보,49.3693959568,152561
20181231,2018,1901110036019,37783,505000,38350,886069,2020010,1730209,289801,120,요약별도재무정보,16.7494793981,55956
20191231,2019,1901110036019,64196,505000,62982,778592,2046625,1794533,252092,120,요약별도재무정보,14.0477773325,70934
20201231,2020,1901110036019,91685,505000,105458,1964131,2190560,1900315,290245,120,요약별도재무정보,15.2735204426,114887
20171231,2017,1942110084111,19,50,9,337,464,292,172,110,요약연결재무제표,58.9,9
20181231,2018,1942110084111,49,50,53,344,670,345,325,110,요약연결재무제표,94.2,54
20191231,2019,1942110084111,62,50,58,1078,1014,404,610,110,요약연결재무제표,150.99,61
20201231,2020,1942110084111,9,50,3,471,1405,407,998,110,요약연결재무제표,245.21,6
20161231,2016,1942110091611,-80793,200000,-94178,850071,374721,251209,123512,120,요약별도재무정보,49.1670282513,-94178
20171231,2017,1942110091611,42342,200000,33070,1114688,343043,284021,59022,120,요약별도재무정보,20.7808577534,33070
20181231,2018,1942110091611,34664,200000,34535,1133855,565996,318557,247439,120,요약별도재무정보,77.6749529911,34535
20201231,2020,1942110319823,12472,10000,14144,169989,102796,24144,78652,120,요약별도재무정보,325.762094102,14144
20181231,2018,1942110211037,262093,600000,184193,3531648,4687482,950436,3737046,120,요약별도재무정보,393.1928083532,184193
20201231,2020,1942110211037,-184663,600000,139060,3737610,5717724,1297784,4419940,120,요약별도재무정보,340.5759355948,139060
20161231,2016,1942110064593,182,50,213,1870,1865,1378,487,110,요약연결재무제표,35.34,230
20171231,2017,1942110064593,77,50,92,1707,2487,1470,1017,110,요약연결재무제표,69.18,117
20181231,2018,1942110064593,88,49,87,1522,2598,1557,1041,110,요약연결재무제표,66.86,97
20191231,2019,1942110064593,0,50,40,1206,2579,1598,981,110,요약연결재무제표,61.39,52
20161231,2016,1358110163732,71397,70000,44830,2858389,1729801,346418,1383383,120,요약별도재무정보,399.3392375684,45445
20171231,2017,1358110163732,55010,70000,23542,3810570,1812597,369961,1442636,120,요약별도재무정보,389.9427236924,23542
20181231,2018,1358110163732,83594,70000,40203,3127268,1879192,409885,1469307,120,요약별도재무정보,358.468106908,40768
20191231,2019,1358110163732,95650,70000,45758,3864949,2107578,455644,1651934,120,요약별도재무정보,362.549270922,46319
20161231,2016,1942110058249,76,220,74,2117,1215,980,235,110,요약연결재무제표,23.98,74
20171231,2017,1942110058249,24,220,26,2970,1765,992,773,110,요약연결재무제표,77.92,26
20181231,2018,1942110058249,13,220,25,2011,1944,1013,931,110,요약연결재무제표,91.91,25
20191231,2019,1942110058249,50,220,48,1238,2123,1058,1065,110,요약연결재무제표,100.66,48
20201231,2020,1942110058249,71,220,53,1847,2116,1106,1010,110,요약연결재무제표,91.32,53
20201231,2020,1942110307555,164463,20000,151508,785999,503831,223912,279919,120,요약별도재무정보,125.0129515166,164707
20161231,2016,1341110002258,142501147213,17200000000,137991305681,2010658195588,1592713366095,1035202421856,557510944239,ifrs_ConsolidatedMember,연결요약재무제표,.5385525888,183417882198
20161231,2016,1341110002258,125859757119,17200000000,119661525450,1959104904147,1342747781658,868497898447,474249883211,ifrs_SeparateMember,별도요약재무제표,.546057606,155119568606
20171231,2017,1341110002258,146055183226,17200000000,132382442675,2126150492294,1721705316486,1151580693412,570124623074,ifrs_ConsolidatedMember,연결요약재무제표,.4950800464,180330146185
20171231,2017,1341110002258,129473402625,17200000000,104168345575,2050191923371,1405801127094,965388013020,440413114074,ifrs_SeparateMember,별도요약재무제표,.4562032138,142050613711
20181231,2018,1341110002258,151725094703,18026185000,160829136727,2246764231443,2063478708237,1275658601723,787820106514,ifrs_ConsolidatedMember,연결요약재무제표,.617579112,201834340401
20181231,2018,1341110002258,136298400245,18026185000,139426983791,2097129575506,1654457431171,1099081297615,555376133556,ifrs_SeparateMember,별도요약재무제표,.5053094205,174318399871
20191231,2019,1341110002258,148278491049,18026185000,99795074801,2359651224603,2152123515409,1346482441468,805641073941,ifrs_ConsolidatedMember,연결요약재무제표,.5983301743,141990756968
20191231,2019,1341110002258,126105262354,18026185000,95988847307,2108629850819,1701081586665,1162504302073,538577284592,ifrs_SeparateMember,별도요약재무제표,.4632905733,124846199743
20201231,2020,1341110002258,198445222459,18359905000,110380198569,2595880911641,2339299659460,1441924477822,897375181638,ifrs_ConsolidatedMember,연결요약재무제표,.6223454803,177003728970
20201231,2020,1341110002258,155241928210,18359905000,137758585656,2305213296317,1905811761458,1302777657907,603034103551,ifrs_SeparateMember,별도요약재무제표,.462883363,192690014906
20161231,2016,1942110185703,5685,300000,34051,1292761,2040404,1503654,536750,120,요약별도재무정보,35.696376959,34051
20171231,2017,1942110185703,64840,300000,95828,2196797,1756474,1274618,481856,120,요약별도재무정보,37.803953812,95828
20181231,2018,1942110185703,-173932,300000,-155978,1428235,1537763,1118641,419122,120,요약별도재무정보,37.4670694172,-155978
20191231,2019,1942110185703,20,300,34,2853,1713,1152,561,110,요약연결재무제표,48.7,34
20201231,2020,1942110185703,181,300,176,5612,1856,1330,526,110,요약연결재무제표,39.55,176
20181231,2018,1801110496190,68,200,90,646,883,696,187,110,요약연결재무제표,26.87,90
20191231,2019,1801110496190,44,200,63,504,1008,751,257,110,요약연결재무제표,34.22,63
20201231,2020,1801110496190,28,200,49,528,1081,793,288,110,요약연결재무제표,36.32,49
20161231,2016,1942110209686,91011,30000,92921,726810,358829,201050,157779,120,요약별도재무정보,78.4774931609,92921
20181231,2018,1942110209686,42987,30000,44813,797337,275305,203184,72121,120,요약별도재무정보,35.4954130246,44813
20191231,2019,1942110209686,37685,30000,39588,1185136,406495,223596,182899,120,요약별도재무정보,81.7988693894,39588
20201231,2020,1942110209686,58442,30000,50459,1333921,448593,274056,174537,120,요약별도재무정보,63.6866187932,54277
20191231,2019,1101111606023,2268039,200000,1284385,12506828,13765999,3432994,10333005,120,요약별도재무정보,300.9910591163,1350941
20181231,2018,1942110293142,-630,20000,190,0,21190,20190,1000,120,요약별도재무정보,4.9529470034,190
20191231,2019,1942110293142,1351,100000,19158,138137,154357,119348,35009,120,요약별도재무정보,29.3335455977,21476
20161231,2016,2341110076947,7,100,33,571,1399,113,1286,110,요약연결재무제표,1138.05,36
20171231,2017,2341110076947,98,400,102,1576,1914,516,1398,110,요약연결재무제표,270.93,103
20181231,2018,2341110076947,155,400,112,1740,2745,627,2118,110,요약연결재무제표,337.8,113
20171231,2017,1942110102658,-144,200,-155,2026,5072,228,4844,110,요약연결재무제표,2124.56,-155
20181231,2018,1942110102658,-120,199,-131,1333,5151,97,5054,110,요약연결재무제표,5210.31,-131
20191231,2019,1942110102658,-1095,200,2118,1072,2618,2217,401,110,요약연결재무제표,18.09,2118
20201231,2020,1942110102658,-95,200,-56,554,2006,1766,240,110,요약연결재무제표,13.59,-56
20161231,2016,1942110106444,22302,200000,44900,5605464,3748399,1156647,2591752,120,요약별도재무정보,224.0745880117,44900
20201231,2020,1942110106444,267163,200000,582548,7454733,7837871,2667654,5170217,120,요약별도재무정보,193.8113788369,582548
20161231,2016,1942110203282,120,200,143,1873,940,714,226,110,요약연결재무제표,31.65,143
20171231,2017,1942110203282,116,200,202,1869,1574,915,659,110,요약연결재무제표,72.02,204
20181231,2018,1942110203282,300947,200000,345881,2126228,2137555,1256213,881342,120,요약별도재무정보,70.1586434784,373756
20191231,2019,1942110203282,240511,200000,184926,2559274,2165431,1280940,884491,120,요약별도재무정보,69.0501506706,207616
20201231,2020,1942110203282,119673,200000,95575,2292488,2379321,1356516,1022805,120,요약별도재무정보,75.3994055359,104018
20191231,2019,1942110296906,34234,50000,37120,256742,108939,87120,21819,120,요약별도재무정보,25.0447658402,37120
20161231,2016,1942110088080,-122733,50000,-146328,584975,1321474,55211,1266263,120,요약별도재무정보,2293.4976725652,-146328
20181231,2018,1942110088080,21129,50000,10040,691260,1439753,86037,1353716,120,요약별도재무정보,1573.4114392645,10040
20191231,2019,1942110088080,-52883,50000,-16548,486810,1452014,69489,1382525,120,요약별도재무정보,1989.5594986256,-16548
20201231,2020,1942110088080,-64172,50000,-58797,476134,1447742,10692,1437050,120,요약별도재무정보,13440.4227459783,-58797
20171231,2017,1942110181149,102,440,106,2399,1192,771,421,110,요약연결재무제표,54.6,117
20181231,2018,1942110181149,107,440,113,2400,1231,677,554,110,요약연결재무제표,81.83,124
20191231,2019,1942110181149,307,440,309,3191,1612,986,626,110,요약연결재무제표,63.49,322
20201231,2020,1942110181149,494,440,419,3569,2315,1364,951,110,요약연결재무제표,69.72,471
20181231,2018,1942110284026,-66600,20000,-54519,9,74958,-34519,109477,120,요약별도재무정보,-317.1499753758,-54519
20191231,2019,1942110284026,-92300,20000,-91699,337570,119751,-126218,245969,120,요약별도재무정보,-194.8763250883,-91699
20201231,2020,1942110284026,92677,104890,90381,867155,663754,114090,549664,120,요약별도재무정보,481.7810500482,90381
20191231,2019,1942110298291,146589,50000,147356,1477615,584183,197356,386827,120,요약별도재무정보,196.0046818946,147356
20181231,2018,1942110277865,68640,160000,67887,801520,299436,231477,67959,120,요약별도재무정보,29.3588563874,68784
20181231,2018,1955110222186,-35777,120000,-36951,1500,589809,83049,506760,120,요약별도재무정보,610.1939818661,-36951
20191231,2019,1955110222186,19459,120000,10692,286943,781010,93742,687268,120,요약별도재무정보,733.1484286659,10692
20201231,2020,1955110222186,25533,280000,25790,290687,1345658,279531,1066127,120,요약별도재무정보,381.39848532,25822
20161231,2016,1942110256752,-123,50,-32,67,141,18,123,110,요약연결재무제표,683.33,-32
20171231,2017,1942110256752,-62,50,55,416,491,73,418,110,요약연결재무제표,572.6,55
20181231,2018,1942110256752,2,50,13,551,582,86,496,110,요약연결재무제표,576.74,14
20191231,2019,1942110256752,5,100,58,954,921,195,726,110,요약연결재무제표,372.31,64
20201231,2020,1942110256752,28,100,73,1755,1079,268,811,110,요약연결재무제표,302.61,73
20161231,2016,1942110251645,-1213,100000,-2633,878394,690210,97367,592843,120,요약별도재무정보,608.8746700627,-2633
20171231,2017,1942110251645,12018,100000,12381,1485159,497934,109748,388186,120,요약별도재무정보,353.7066734701,13487
20181231,2018,1942110251645,-208474,100000,-206224,1837214,504471,-96475,600946,120,요약별도재무정보,-622.9033428349,-206224
20191231,2019,1942110251645,38748,100000,34554,1889256,443107,-61921,505028,120,요약별도재무정보,-815.6005232473,34554
20201231,2020,1942110251645,209,100,202,2338,632,140,492,110,요약연결재무제표,351.43,205
20191231,2019,1942110282591,-99329,400,-79428,416009,304688,-69891,374579,120,요약별도재무정보,-535.9474038145,-79428
20201231,2020,1942110282591,7966,400,15679,930907,418344,-54212,472556,120,요약별도재무정보,-871.681546521,15679
20191231,2019,1942110289266,60468,15000,59128,300727,180822,64014,116808,120,요약별도재무정보,182.4725841222,59128
20161231,2016,1101111676571,120226,200000,53547,2554437,4388066,1033150,3354916,120,요약별도재무정보,324.7269031602,53547
20171231,2017,1101111676571,82528,200000,5009,3118177,4084400,938160,3146240,120,요약별도재무정보,335.3628378954,5009
20181231,2018,1101111676571,90142,200000,6011,3538219,4569946,944170,3625776,120,요약별도재무정보,384.0172850228,6011
20201231,2020,1101111676571,277980,200000,1122684,4706702,6043660,2423462,3620198,120,요약별도재무정보,149.3812570611,1127667
20191231,2019,1942110332271,-20210,20008,-19892,12000,32622,20008,12614,120,요약별도재무정보,63.0447820871,-19892
20201231,2020,1801111268291,-377,600,-377,0,222,222,0,120,요약별도재무정보,0,-377
20161231,2016,1614110028619,64174,210000,57649,427731,549756,331434,218322,120,요약별도재무정보,65.8719383044,58691
20171231,2017,1614110028619,45,210,49,1564,477,380,97,110,요약연결재무제표,25.53,51
20181231,2018,1614110028619,197,210,190,2324,693,570,123,110,요약연결재무제표,21.58,192
20191231,2019,1614110028619,271,210,254,3029,1393,810,583,110,요약연결재무제표,71.98,261
20201231,2020,1614110028619,576136,210000,530160,2861362,2675047,1340462,1334585,120,요약별도재무정보,99.5615690709,541632
20171231,2017,1942110034132,18,300,15,2022,839,418,421,110,요약연결재무제표,100.72,18
20181231,2018,1942110034132,66,300,79,2218,723,490,233,110,요약연결재무제표,47.55,83
